x0,x1,x2,x3,x4,y
57.745286344828,68.53331222677336,50.1791497421553,28.2009532294929,48.8289202935417,-87.3810685057451
61.01046847318773,54.07945131985496,44.27602122191264,19.765748775917032,42.14274682683423,-46.70826357945785
51.46504401156677,77.8010848147441,63.81961718361644,29.447645601407128,34.5139827579528,19.35001447145052
74.45238021494885,54.65171149802367,49.76171170753945,20.42058371730549,46.284990425504645,-23.421756481703326
52.69333762932519,76.49415133239147,65.09549538537838,29.140928926818358,32.10615018333709,-36.68762085774219
72.44309465914878,68.28715590225914,76.28494490328639,26.931081921120192,20.845510097289583,-10.621073979895508
65.94541920562571,51.4428959104845,50.285197660118314,15.605436700239952,36.47409230266597,27.5663719754754
67.67489240576185,53.29668086624461,52.190504564905886,18.125056121742762,39.28689214970153,3.4872065112470025
63.808603056409666,60.381149405221784,46.648229938214456,21.208432465826668,53.05791526987362,-14.783670090773116
77.44696833798749,52.09455589786093,59.80957302496596,20.080932696974337,24.06102898263938,31.230031829958982
56.924540432970645,58.447395555152454,54.31342969245666,17.00307834090385,32.3128123690809,-43.942256553355676
56.9940688040666,66.28788141622191,52.94946510275233,26.29545462573245,36.4755387724878,-80.23225910518448
66.88823242061214,51.840714301420654,44.26812373418526,20.370516219639438,41.17235412327122,0.31808109774465
65.48783524063677,53.02329873998243,50.763117081384955,18.779026316278664,34.475373239546926,-14.937909769052055
67.86910332096325,53.904817927750244,46.684380725173106,19.852715830393567,45.388840510200254,-28.75352875367132
43.33688482338314,78.93657515931461,58.98495982415588,26.023918052595768,33.44160218901819,-19.932512014111893
63.697424669588315,53.84106949655826,45.20181049830688,18.75817669184989,43.00214142973716,18.79398909230268
67.21818332278592,50.755050924249915,47.6626554138892,14.596568126347506,40.95092476179784,-74.09378925569499
70.40039567560228,54.0382383872632,48.754897981111185,20.36658936039324,45.28362280701665,-30.626678982154456
60.172689398737035,68.6865728229337,55.53582923406576,26.894995794459735,44.43166087998386,-82.05742240592419
65.26531578159552,53.598061575953885,49.51177990816573,20.938546854803,39.94433135407176,-20.810770054141965
53.00914109314921,62.932105513861764,48.29019119454177,22.50356425889398,43.182544097998736,-82.90380401589124
53.15649618216324,67.19036038063811,48.10517901180247,27.686714952195096,42.43256542314086,-36.47177716726563
62.44074067707692,57.067043976067595,45.18168398264381,19.70868623327943,50.96504676664345,-24.925368557031376
62.64277848608096,67.25431278107602,62.7657365501287,21.598428790359037,31.787435124758442,-38.371318550791585
64.84374150655984,54.786126196299506,44.74312851591279,19.701559801773197,43.58272709998359,23.127779810161346
65.25192699491285,57.751603431459465,46.10873657517318,19.01519210045204,49.99065363875114,-46.97772319629032
66.25153749318557,60.32512019355909,62.777007394152925,14.448729779206715,30.45537886382826,-27.364861726177367
55.10836312560055,63.313892471958084,46.04857876680008,17.989223452206584,50.54681035588719,26.954002045388407
73.82339332640062,53.78390660867718,51.8334939226545,20.265699810838377,43.468198310481625,6.103184292439515
66.78428992457532,58.512406695550844,56.42747433520082,20.550101856445362,31.464489730001052,-79.24438806020221
67.54060542988756,53.79979302952332,52.55031040694776,18.424852540456417,40.63648249915378,-64.40069285640476
71.87230886882804,54.407264813947876,56.47150384259731,14.760720620178024,37.63539219760371,-14.10265814853944
65.28022630079407,57.08436326016552,58.039582288479004,19.688984906328116,27.89912885682993,0.9932693330138562
70.99709243565864,53.46890629002912,54.008592801520145,18.701735293969627,39.89589389086321,20.7473193954663
61.65980934993079,53.90744575057737,46.162688561986684,18.659304145092946,40.92524733372703,16.477535491221758
63.12050466828682,70.53590138253014,63.36452706396561,29.162672455980115,31.41963887805239,26.981559532829742
58.61622308480056,70.62936696754873,61.06823563759588,34.94197896535012,19.782525294552375,41.58828679685385
66.10528083842702,54.27350666448447,47.546737979049276,21.2425714643056,35.40596543466509,67.65975728710058
76.08912304157666,56.55558092709061,58.605438826777004,19.22957918300482,37.710512925371354,-19.5477824984511
72.33498409804044,53.58441048913539,53.72131625383463,20.395719645190233,36.741679209884005,-66.22411288775132
51.99583493156337,63.78976460527221,48.932731374925915,25.73960968673691,33.847030541590996,-16.129003841661255
68.22888077806428,48.057915281189366,45.41602930697433,14.972748183950117,36.43860798001897,42.31134066700512
58.21987640666551,54.38295472106838,47.37758538990522,20.8897145763449,35.193173653599025,-1.010768695502044
46.631163656027894,82.3746258498863,61.795190989214696,28.400627527829197,38.30982737419478,-19.009484983082327
60.903977220254575,70.1203943905124,62.4279613354367,27.3855850864953,29.912097722427994,-43.98739718529561
57.35514199261375,77.45698039308998,66.67348350036438,24.741206209557475,33.95846512584841,-52.155162352199895
67.21701366084459,51.99086549106984,48.62071058564268,19.83121871887309,38.959957760482986,-42.13188841895238
72.72078661796964,53.02258132938837,57.89886520862835,20.391346861963736,28.491802267527195,-40.215336614402894
45.02371679117066,80.16293294381529,69.07097138131958,19.569719367977203,28.85808787760869,-22.5011668654334
59.97722685571114,53.248702107566366,42.66943000386018,19.48235217286777,46.91638513804346,-3.498679366376237
62.54557751114801,54.15277510154939,48.678808084873204,19.297971842448387,40.68217947653791,-72.75730965867388
57.63518799020084,72.42894242237325,57.724132108520074,30.252221358720753,42.73442813088381,-15.691223988484301
62.53645098945037,60.505337113968466,54.210541889628935,22.022111927557884,37.13250624510315,-25.816573321811365
57.14898304872961,61.84384869597413,50.86269606143673,33.017391282022466,28.231170578623164,-31.90944949780099
55.56812557892662,70.63291101984221,58.97655009772437,26.284147191106456,32.81471282016058,-30.835825799150737
58.973821710112745,56.42482336826235,46.44775710145026,15.6820026397496,39.01056970008108,-61.440326596768806
60.73912500839691,59.445861818620884,53.83695842113445,19.701750515363724,38.941077357921145,2.141322601025273
47.71369678013515,66.68857619403508,54.93633973176779,23.695260555612595,29.432912521638826,41.6005345526826
62.607071116811554,66.49949735616488,52.21876039565045,37.80395886899031,28.854207956995555,-84.12494828593485
47.447601305592336,74.57862593522853,63.71179425270854,24.51678452061936,32.707165747161,-22.10176413791604
43.06256234171111,68.3637351926995,55.614079079786194,24.7264392181935,32.84774138385694,-10.482791795627598
67.13447935334337,50.4741001340047,47.55059236002712,16.67687697191573,42.56854609176367,-5.375728000012952
65.45607149767815,55.83884939389053,50.925515575188975,16.451903046850493,37.81464757459306,-26.428082624313888
76.27938572486809,42.03049985464285,45.695249081841986,14.564955350638469,33.54987450102168,34.50238860379058
58.94420125469387,57.786005347562174,46.75415447061722,16.41294845386313,45.00314597211086,-41.928038779811736
56.6463932689378,69.59553663481881,50.57514340176253,30.459833410855694,43.41380918826137,0.01487542553033272
59.86993369337126,54.201191575520006,43.15212826544132,18.85320147595802,37.04822940124806,27.26854654083113
55.21398818429402,70.13775445496277,54.29596077520351,28.779610425707407,42.525715933946,-58.03181636265525
53.49546496789745,68.25989039830472,50.85187978204864,26.84877829877954,38.56002195128159,46.65466713508131
58.833969663664256,64.51207431577953,53.81044685085272,25.633735638798207,33.86312339200725,-5.286909332673087
65.86284535783568,52.295974535144104,48.22177037006712,17.441203043466704,42.98160478507131,43.09384777536437
66.87116708684158,56.87479950942286,57.752535410799155,17.952808423758732,36.88267132351391,-96.89160480225567
45.88986423019985,71.15745862649909,44.71154583091827,39.383504354379895,32.65929491115198,-24.05908110491172
60.517007861668056,61.99663882605016,57.080079609392016,14.081878725125204,33.87753508316387,22.768493111724382
61.02285030338011,67.2478086279186,56.34242152654076,26.59850524724195,36.650076249184764,-38.530609562586775
69.11245794037896,51.632885387850365,45.5668526559241,17.448708391940993,44.37657215760528,-12.41452263481096
72.6867400972018,54.58019797923798,46.53816635848974,21.721689148524437,50.113175635157404,-90.93154719771115
67.91942165732748,51.50009303453926,51.417950027794966,16.891079794434155,37.11894396537214,-34.894006622659134
56.802849109935664,59.813437758704175,45.94715435896362,17.65051871556384,43.540227744117836,-23.145497017491806
61.55659012190255,59.071284619801624,56.38003129149875,16.18542135884687,26.3200792682942,31.93927425294251
58.38575917771444,54.192825104740045,43.14563800312015,20.48112339820858,38.7668919917594,-62.04419713367754
57.173203204062446,67.12480248904048,50.44875150313871,27.29177457711542,44.73309862249822,-62.92292507814391
66.8506249774953,55.705500008770336,56.96679683704982,17.83207579664448,22.776048153371335,-2.851997425217392
55.372509336321585,68.76707303518076,53.454813687043206,26.876258684895028,39.8499167002125,-9.216356787359612
62.56857878936046,54.17870491015604,46.33986330413147,19.991404648685418,40.6264316139451,-4.199201598129282
64.98008345237285,53.744736866122196,48.688497636541676,18.998589082707415,41.99644001037203,-24.034141298698437
58.954169619163835,72.2552800315743,56.85055818170594,30.404596395701784,40.93527157169218,-50.706599141290596
67.1485708497769,73.33192213747539,71.77599752083974,28.852693245825822,24.83525839065161,-50.39568252225232
66.89058256808069,58.141245426386405,60.090166395924555,18.991699026361797,34.80997976486216,-34.52262143353747
66.63220239477552,54.34745177963482,49.36310431208862,16.19827876953714,40.197826010322764,33.98371472089467
59.52478940897622,54.11406283603087,44.61516981139511,19.68433749032091,34.46228675134461,-32.538039443847794
56.52236944081794,53.380179008512116,46.02914513905407,20.163240760274306,38.86518645312458,-106.61637731797148
60.1761197713422,54.06013764298231,45.431992807050975,18.599418193791696,40.0211979399806,-11.413555846962026
68.35054057054573,51.85908206356499,46.36738524911755,18.54309141198457,40.3596997312203,-78.63483688399309
66.15199679784048,55.21386271266028,51.590855841491035,18.373883281880573,36.171939905666974,-65.87677341425166
55.73361222707237,77.10955013220911,67.11921888536112,23.797798635614033,35.47942205370995,-13.181383093747886
51.815981817509076,71.27163259294973,54.92708641451377,30.592405078007666,31.050634756353485,42.63356360236804
57.94793737738279,66.0376113431373,53.11445263665676,24.279297468525684,39.29547940733835,-45.57602602921424
68.38866881540439,50.88083714732146,48.27172826546107,14.089184109119376,42.413988398582426,-22.680823042803546
63.36142423272085,54.306206795978675,46.01355233088383,20.539418694728422,44.83193992601591,-0.0060424299069978815
63.26799781595039,55.073555470040056,43.97557064294548,19.528170193503747,44.59360126897159,-34.736082473851866
65.06043376919885,54.94192066105529,56.68815273158903,14.104236584207957,26.202871354646447,-60.097403395374386
66.58005430482275,53.75373201841292,52.668335405490666,19.76887332518423,36.24305169775501,-23.167306806533823
66.3712871642884,53.21367292850265,48.02982085709811,15.660984481421275,39.13549422719844,0.8106218026707399
67.1728751083232,53.170954753048186,52.68704394055861,17.91462480453857,34.39955682216419,-91.23147975296784
56.405630692086376,59.20732447264881,44.23873853553459,26.165040372639595,33.93508799606066,-4.764640475018343
33.41680497767494,75.78836589418684,47.843669331623204,31.840840900395186,36.79844128053321,-50.57757997164325
65.85874691223452,55.05354730895311,48.616172273256296,19.61209125848169,41.608278556410596,-25.941821552922562
56.85974326828446,53.984786887407,38.77725209325061,17.371479430498795,44.753983113055156,32.68083541411848
67.86751119815678,57.33093854250161,53.58571500858561,15.93597484081684,46.55137122820956,-87.59926766430347
41.925035839667196,77.49408434770919,55.72176079305558,32.10906842051922,30.839335262571446,-20.78942674114023
78.36939269074475,51.504572933305134,60.16201555932215,19.344811122791956,29.78266266050558,-23.818594255706707
64.79147037530868,53.92102245701701,49.53229190517073,14.65189397743116,39.30161872163644,-42.51171187819454
58.36027128798937,54.87754370159982,45.88890262525712,18.888125527493276,44.574880970490014,-34.12111329664715
56.71979001744498,72.73413006281322,60.08893819303967,29.50661647152873,34.24854846918201,48.42702858955958
47.628239352459445,67.08776636205019,51.63075633224855,24.74556331503044,36.87219450549311,-41.30775076231362
68.0171632148634,52.894876564119,49.00395449786853,19.975059681453065,42.160801146884815,-46.81314971361419
65.68250787069017,53.66909350010295,43.38927493694348,20.81997629732679,49.019102117819656,-11.007059860706681
69.73508432619838,51.74132196133327,48.34737081982172,14.122749784015408,44.67068713922111,-12.989383720992821
54.704033780043574,64.80895964627784,48.639209337187154,25.005265269997874,44.526405043330456,-57.517713157614764
66.17644595506465,52.52365417171748,48.68731719121783,17.45886216894891,39.08293530492999,9.49302416668445
65.03425602958123,53.01361088095205,41.340096048141376,20.681021849654968,45.680468124335306,19.24919138450806
55.39306334947303,80.9343009490612,60.94437055599945,38.45078007356212,36.21578917491406,-29.93325117582286
56.700049554198046,59.95913401322513,47.199916797495334,19.270164252907914,49.200376212862736,-40.477545295735574
55.36658771746019,53.40348779439869,46.493232700685084,18.351416030340705,37.26203629046181,14.355822940418136
57.482742607066555,75.2238907892487,75.07243352463072,22.84058727269329,16.33659585692876,-74.5900000134601
57.548260569024045,65.63179469451636,46.45411332570817,26.04609737324557,52.12728178336077,27.70048256592522
52.70046633829757,58.13207572214091,47.032692560619616,22.151510943632022,36.93212252567491,-25.559906523742868
66.17790204697761,52.57144401443607,51.88856011882925,16.400757380287786,36.434779253560464,-31.58858751484415
63.274544323037745,75.15557867894354,73.79258774589569,20.332076136207355,31.391672659310903,-33.24472754146608
65.3154813448531,53.83597198067176,49.472654054888494,19.510590623315252,38.4101917397678,4.632500858028195
76.70759140197612,58.241035050802545,59.57980345830225,17.64235173167614,44.87501580187627,-75.92115315668289
60.12179039399732,61.86577797382241,51.645160558888904,20.439392469380692,46.3777879634421,-55.40772492881865
70.42702760970627,67.30454271345943,66.42432653172229,29.471909266336166,25.155861935426046,44.99977841078345
50.509519853838654,64.61583218849754,45.53446918840761,18.394051531062107,47.488427731363345,7.952196959276998
70.06224190449576,53.78453356880967,56.67410039005738,18.844120848387636,28.628581847335727,-11.946530382475295
62.08434101408554,54.62969430330892,47.917291420779264,17.785517512987916,43.716269653787386,23.016937980542103
66.35799461038128,51.35800670562249,46.52216977151532,19.2642792223702,42.46395598789475,-25.728287492549654
62.03051598017782,73.45705913665363,64.13641224581875,32.372402074023796,34.853293581067824,0.589435745070169
52.04898778662718,76.3333421835668,60.18918102648972,35.0803054864226,22.829401368457102,-22.03836596103011
67.89292102237606,50.67619183597363,51.424057754065764,17.23308167972173,38.26010548758253,-28.365902471353376
58.264651550895266,65.89531209174308,48.80754764407937,37.99707143622251,29.53849184765012,-58.93153090905327
55.80174228053254,58.216028974999944,45.914231545224396,18.55533175437543,35.9880793909302,7.317696721756979
