x0,x1,x2,x3,x4,x5,x6,y
26.12347618073834,45.38978819590087,29.94294620065274,43.67981840933471,73.114621016136,66.40578353205014,23.852390159428616,28.42140100365963
53.64448352964655,62.210322810547524,60.69195361021726,45.16827185976181,59.09584986867565,52.104522783229676,31.626218544950955,-42.766983226261985
26.874113325602355,48.978532627522576,37.49758081665141,45.303813536888704,73.25201865197947,62.230556487703275,23.748510776697383,-67.36058536293523
32.31749715060516,49.715753390629,54.47231911747892,42.437383984477,55.949625550908976,69.30807503046128,40.707934122627016,-13.42890045490853
42.63215773232684,52.045036110224196,56.93102254183507,44.40484883827072,57.69428772696626,70.49471222574827,45.93354210803056,-7.808720585515642
27.313565598491955,42.75376672597197,39.099928409535714,44.31994728208728,72.39297709574653,61.81953823535719,24.38916784765346,5.767170088042177
36.93931478280301,28.29204372059065,69.20242623871296,30.7563241239675,65.39083201217531,35.51918442220044,27.99193342281667,-59.14655947858296
27.61635622010418,44.942012282931614,34.363395839356144,43.26670124112829,70.34715893925885,64.07882937768271,24.113390305944105,68.98118381697161
36.120218074748784,30.22476353707012,65.4197991618489,30.679701010568234,64.07755539985232,38.14475692850627,29.246138729766546,-43.719441179780105
53.05149946585039,52.56599535498491,61.127439587936195,52.2390461037502,61.29051809791136,55.16551642831707,26.876941341595465,46.29086388583981
32.96528845000068,48.90341526606299,43.960144100802395,48.68310274073736,60.729286617646956,77.52996027002891,41.52147311691277,-72.99936082999992
37.481646081946714,25.364226329033258,65.61425035261608,30.20923652873424,55.06300900593245,47.59403873431474,30.267723359843096,-12.640839829290975
37.76853679142929,25.284682662908835,61.24448884626935,31.513714386777153,57.82312985562578,46.64016624925501,31.242402226023774,-47.7276818765109
37.29946390597997,25.0824335900656,65.27466977002167,29.641097539342564,52.80474545182173,50.98189488646637,34.00132150640096,-79.53696580449528
30.588474381029773,54.325807895038054,45.52299328756538,46.21218327583609,73.60593930326782,59.27357727937602,25.14283278235735,35.34514462866383
47.68186614220388,48.74064314398719,55.27102329077634,38.64330195432968,57.30978860103112,66.49682805810609,44.923525194243396,-102.51365064966815
37.477121617267876,25.99931576121814,64.86677495699648,30.768691454025728,57.884712369870634,44.25099560043291,30.893392058860282,88.53163665628074
37.47761368790643,50.22880809631976,55.24422414528842,41.57186193870395,57.026638161292375,65.48341040950672,39.70062140212226,-57.86607080024548
23.717050900354828,41.380838997445935,34.93322233802447,40.26281893209805,68.0385134591371,62.698365564168,24.614860851978758,-97.89528933100559
27.305473898503113,46.82642946367962,40.96341395469645,49.70797191036661,74.39523089176701,62.64830254990779,24.126237564798345,23.673102783149574
56.391137226503986,49.48671064025092,66.25800960319354,42.38902172754128,57.38624228023509,58.98836453578626,41.47476830959965,42.36073999762815
36.48200634273387,31.170893555917452,71.88840017770565,31.903372829635927,70.67473593798623,32.623607769569645,24.06205762999991,-9.118027014548865
31.24088439535263,48.22863598497145,54.39738352626417,35.56568443817826,62.71035829648443,60.86398818698251,41.78580038173527,-37.68164793312113
33.595293065155786,44.7426444216706,45.03695106694097,51.15486711784641,74.94118275026412,61.73403232372652,24.591990643402973,79.52890490698321
36.294173699328205,50.09220061003726,52.85269429981415,43.84356153296936,57.199264987356884,69.16922032210051,44.37843445959619,-15.93820988686754
48.09146174594453,24.06267106546224,59.19039514142524,25.479043512898805,57.28746141001,63.49111165654441,53.660416125622966,30.866967046701635
55.29083746278343,40.08028905134866,69.18178555110416,50.647841436980336,61.51521645828889,56.837157837202625,29.70939579187342,80.79738364514003
25.54493364672324,51.71043694642021,41.41706074627609,46.297745257377684,73.79878970678539,61.23318619089946,24.281980308468473,-8.394461383980492
30.668626200277107,47.977935145737256,46.292168357409544,34.697514639402456,59.15397595628349,64.45185979003166,38.1479203039915,-62.81222093516746
37.48453355025018,51.37827137516699,46.765834192824336,32.67664409784527,54.18389182449884,68.52723523976712,50.05843737074011,35.16793430015001
37.00018090685517,27.69497744848372,67.15721992940898,30.92590613199956,62.84186121594464,36.44333709978709,29.754217000126044,-73.54738987555427
34.418550070406006,49.58527167235711,55.328603379873734,45.115114889693785,62.19530990349214,69.47760466806757,46.10102593732547,-57.6007990423812
67.66199154772266,23.699691128210482,59.95961807266429,26.983712159771333,66.10123821400755,63.27772628267257,54.695695742439405,19.421397561206994
36.99671146795006,27.197642758158253,65.77071165488621,30.46515213731482,61.0414479696546,40.653722376673144,30.168951959394565,46.13532200526045
28.95054892224218,33.31832566815414,60.06845384570773,17.99559590971349,64.00299449846035,30.879243185843507,31.887058044141735,15.493934796353543
31.618798882608928,49.64786848534094,51.41007477364524,45.76415775944909,59.057506261832096,74.38374489691049,43.43016552672982,-46.386056174095046
38.00409895646575,50.83246428732401,52.961131835983615,39.596033382940746,55.95968509554769,66.80169461783395,46.596419339473364,-24.56553887605127
37.174642053091205,26.949643316183153,67.60192779333721,31.161434132580858,64.44316884284503,38.318724672385464,31.284157251918238,-24.07273019418441
37.377276298969406,47.53013416167284,57.96173546098776,46.198006477941455,59.617608674395996,67.04225935754485,38.30268636372742,-19.707107497920493
40.66194545427549,46.6936960738182,56.2031182591259,36.92801157630232,60.937449267182,63.7353818609746,41.733892179427514,64.3969213460361
30.067598249487908,52.293853140953786,42.14009275053812,50.23139605499286,74.56838876018342,61.80570313826545,24.913245882267383,-102.06596507102985
52.73195265074757,59.204452510011734,57.62579586068147,46.75148240445237,62.085448537801604,50.77551070906568,30.544418411718382,3.218954046347786
30.57263563024788,42.09762490564309,34.11158043767248,44.36764537323395,72.97888579541079,63.399592944666914,23.83132699901993,97.2566397750636
31.57541136620023,54.11360630527783,68.20901331280133,41.504734572862574,64.1681717569126,43.05214065617142,27.93565673278674,-8.163334001936393
22.50294597537961,40.564497205353874,61.95493907003054,41.07643204504998,75.29009943158738,42.53852743702913,25.29647697304854,13.065576527037507
30.966101147532797,48.892083991841794,41.07256684547167,49.60818540039585,73.52989810180992,62.11074179679757,24.488024627445434,56.95227238800809
37.226768521645766,26.964318640429234,67.94477307124183,31.139218025572013,61.77224279123902,36.42283045224429,28.15247559506939,-78.75316910361683
40.20708766513223,48.491511691019575,48.492358783160995,35.45950476839656,60.82550281444225,61.916925959007074,44.14253313578284,-35.86848432364602
25.76576334934452,45.763547388850235,30.88000322703082,42.437133480263014,70.46687527454588,64.37647652017945,23.914885268929186,-0.6090131518173143
36.65443356665399,29.250650108290678,64.10474336106472,31.071113582943703,61.97617205220838,40.7961413695903,30.301393651692365,7.857020034568297
40.303808029216086,51.89369426180339,44.18152579256596,28.080609215551643,54.90751000437127,65.36230589467249,42.55048682610382,127.55786965240463
25.221860552856608,46.54772817562658,37.500702373897646,47.479439595710055,74.25220909514229,62.88190729095056,23.580497534280997,34.77400628652877
29.533911130806636,50.20973821032666,42.6612952732464,47.195498760901536,72.95439314339285,60.12492820218112,25.25076669367176,-43.55271406311815
36.922675023061515,27.27011983076793,69.15796085170162,30.63744824246653,60.81065597992297,39.06870353835113,30.762966040452227,-107.83936626008524
40.75909692629603,46.82844271979175,49.604713853706855,38.39874546722121,59.86176087504016,66.69354981652559,42.62545402197652,-16.826539814642853
35.74998904439814,48.169459997323024,41.96295058848964,34.01175253251144,61.55801395924363,68.57450554432941,45.92573291768457,129.21463188735828
52.37879610965505,44.48666315269073,77.381444400084,39.66106606314188,78.14944240893756,28.286344639353167,23.070571382089,16.46161107822541
37.10703338289234,26.187061113148733,66.92209224142213,30.07209777642629,56.551601701860534,41.300631970207945,29.928507631180295,-1.5880173851437398
36.57563760057683,28.639080963747485,71.87394890733941,31.222178780376563,66.93813144549098,33.70960431867662,31.217326302341117,-85.18990746349327
37.20382129917859,28.544472613446203,61.33274713741935,31.83131953074829,65.11813478500468,41.464418931597756,27.23861101058413,-37.97863783766525
30.03069470583653,40.83294590243526,33.5395472270119,43.081973811239735,71.8498715994784,65.02549717789181,24.545980106569363,-31.33465189388052
44.97450201965819,49.79694863705465,56.43846217180962,31.695425346069396,58.76141078759065,60.44979057558102,50.95825028979634,-12.754797168399957
27.148624945404297,47.1003012876786,41.863628240113776,48.75540463967589,72.7261848041641,63.715066946600764,23.87278663379066,19.557901518964723
45.951447682832935,49.69433229339182,56.32946631065368,42.56836000173187,60.95529686948879,68.29815894679028,44.46622339838445,-133.80310225349163
36.569368843410345,28.578368433801174,74.80030756525511,30.571591388685682,67.65572174227684,32.4756047640969,27.0069203269711,-115.00238023939811
32.62802052488496,52.052100460045516,46.724454127688816,38.388181484931806,57.7712094131838,69.27859422293048,45.58246131716377,-54.316580678873535
27.943130365385038,47.59349085576646,34.78155628625967,44.977930782860376,72.1792750483643,65.5539106551618,24.261120773207498,12.215265850124052
47.02956223692188,47.08601650465186,57.956400528505114,46.88003559657735,59.84164877006046,69.47583647694236,42.16444844828271,45.0446940364194
52.981238528625056,46.097577148304616,66.4696177903038,49.86887610408319,54.30410426755008,57.47328116009027,33.58492170511804,-1.775403600345875
37.74473707013761,24.770137799398423,68.48824349269626,30.723119428235574,57.080543927086275,43.99422661117507,31.39539360126904,2.45114573565451
29.471508788601643,44.03834523016667,39.470912162739815,44.4121799148296,72.22272709061839,60.36558113481696,24.191892785952824,3.8639148261077265
36.839243960469254,27.63140360558763,65.78275987372541,30.236410946801062,61.25904257104637,41.210239055717395,28.615089918393753,-25.29958289881056
47.95975520409993,48.6702628685532,63.71834579584864,41.11403493886881,65.0061326236593,68.16513149328667,50.11282242661341,-3.122841651226082
33.67662055848851,50.10631056716714,49.01974162623365,30.872031525881653,55.41021802000698,64.19439891425831,49.7997217279971,-74.93980432495113
40.960658532418044,47.95338536125586,52.95529804177599,38.138963150274655,62.90093461312603,65.49244907398666,44.02665014411607,0.9299767192116182
48.4212653350969,49.352715733998956,56.96319411327269,35.67758342671339,59.63620769577338,64.56769614268221,45.78622646382879,-53.417064736777846
45.177137298900156,50.16450017862241,47.56532524539376,20.733374014004326,57.92930994655975,59.31871645033366,57.16268743195175,74.1790967062479
36.958263362535924,26.99037701454313,68.96335383508335,30.526519735859498,61.05535842944071,39.27014843243893,27.497853443171913,-55.18434326411895
45.48081930444513,49.06620539305753,45.078709794856096,35.67560441263303,57.19130192731699,66.79174240545514,41.52200055648454,24.044762731651993
23.110384877294454,45.1534526273383,32.30303254020989,42.69254868776607,72.36053894497036,64.14616896130983,23.704840850475403,29.36745263563814
27.625143391064775,49.31256351803039,49.792501001916754,41.08191845602709,59.37398794534521,67.72071153994301,39.843241291806876,-37.63020399725694
27.327085235497,48.42591879480157,38.02843957420955,48.20304300367478,72.41549308862204,63.138891105886486,24.489847460293515,20.768969045040695
36.7404186803394,44.950342610443116,73.58015260081557,36.24437754069099,65.19050109678545,37.701307694581374,31.486490811363517,-79.87825290349168
36.41478775796246,29.882697117666822,68.58580293837412,31.08155226983269,64.83718787699215,39.25085604849507,25.914925311265183,14.172830391244382
40.85231367715943,43.624802483519105,45.61848002905083,49.80721179174193,76.57713490759747,59.8202330528094,25.120103701455662,-64.32007892260754
34.29163295667273,50.54987625054971,54.51617184620272,43.1853040212508,57.38385027236114,68.71834719090995,43.504543443221024,-74.1394227958985
36.29486036064851,28.8011444071901,74.52908680251875,30.87502882179564,67.91534864817885,37.445325242180274,28.79423289859128,-54.10351048634403
32.79571465730623,46.168663807842925,42.63165013193356,48.25910288097036,75.58037577158699,60.235713621577254,24.84163403089167,-79.24061241116301
25.482634826560165,40.757299842476,34.15845347569608,41.35062314590126,70.82846377418441,64.04681919908987,23.317902727367965,61.42910078304793
25.672395859707283,50.603814823098425,40.2209182058152,45.15739514038913,73.7762475473775,59.441666673454996,24.52692147237181,-3.063842459395622
22.89823583699571,38.44643426976364,39.63915953982503,45.2935791795636,70.75775027798849,64.48303530108515,24.290506577388253,5.84001105687107
34.90575680771068,47.429123992876846,38.08828569876309,19.868417554311563,57.6247111849652,58.504876795802616,41.630438019915594,100.63011656139737
36.47104989332061,48.700935487483136,44.07515881760816,44.44950355082978,72.9449840169786,60.648578315776085,24.77899103244419,25.81279020150397
37.64728389089393,47.695129105502126,50.75033148792627,36.53259898324419,58.50662805123185,65.87133803922069,40.80046445922707,20.99760989811602
