x0,x1,x2,x3,x4,x5,x6,y
56.52152028640278,44.84615947668653,62.69201835420832,22.507701112485336,47.26359120754654,66.96341363956151,47.40507782926179,23.550305832988123
44.50427572143781,32.67710555804043,56.4042294275242,33.22985781953173,47.2378585624519,62.536361725646294,47.88541083405301,-13.892825021584606
48.495292596191035,35.23272087684888,67.54956945659387,43.161144766157136,57.78821402181041,55.45391951065474,53.94671887362529,-9.483955291311656
77.95134911428634,31.630021736744567,63.42850236949408,62.01905097009097,56.40314905543558,62.217639646105006,64.77545321398841,-37.34444255152471
54.310229054366324,46.048399234360716,62.40155979337933,23.935078347060575,48.31455047141678,66.96763171565635,51.466960566326996,27.4334219053517
50.309312398942396,45.74004232815012,62.04724824564722,41.09402651366562,50.173405658853405,66.97432538380737,47.22139617481781,16.882263975510597
53.471372502837305,49.254085389418066,61.94296443482421,41.77787040725095,43.52661857552312,66.97546752790355,56.65728229747239,-34.718896967267156
56.49836193272006,43.56505531762402,62.82554799309167,53.33364620111839,43.35542012199417,66.94385589044224,53.29706043816903,11.93615433554951
52.826940952133945,30.872617686734845,59.51470770561282,31.854868553299788,60.303253062606444,59.659961563545444,50.98530268898711,38.78361715547997
53.400727200081704,44.27968203455507,63.00018472021875,30.975316212500136,50.78816528033377,66.97188341719142,39.979810099324744,-31.404087275129136
50.99278014026651,45.48482058852402,61.66700667516417,37.93478147394971,46.63434603776641,66.96408557732916,55.049474753778796,42.59314294835397
52.77358785938933,46.69635180833491,62.269573668056125,45.52185553496754,45.18302033324069,66.96194134417901,58.71085778449053,-54.46245757410128
55.988805946792326,46.94832065405418,62.469019034750424,37.84853851659338,43.66890545426761,66.9596634206285,49.85339683064362,-48.25750307887972
51.25720955298735,48.10345695340209,61.95087259430516,33.21158305159402,38.421472118720686,66.97228058215751,53.47655309864821,-43.152345919075835
55.06898912046486,46.99657836439856,62.03023925853004,47.6618246551953,43.04611684985526,66.95610166037352,56.476401514698736,32.180484511738385
52.65296690487161,46.647196423854766,61.990461531469116,33.22754700819214,41.35478355819677,66.96347102030524,52.169367968005005,-34.14197793178353
56.18489864684676,45.83334630305416,63.05536185010419,23.59114934792482,52.38713650263991,66.97612873157311,41.03791195937245,19.440053357070333
71.79601278120147,36.74223183912145,59.741060752948584,58.65136114126072,40.16459981085111,51.8733321965097,65.89228246670521,8.582828041874325
27.372541434983464,36.93105878677509,62.14212868187126,51.277660571560396,51.40486498786972,50.907245433682945,43.72474826259905,-83.51088738744674
61.805548349743155,31.852435880097566,54.54213981466539,43.866151946660416,24.009167459152,43.761258059266105,66.4167138862734,-31.05590218758881
54.913672931565415,27.274212785304698,48.453365689180984,40.2272684346145,41.2277389353831,47.554675080435324,67.6116957271612,1.8402847494820929
42.48435883384347,31.345335099301558,60.27093099032164,47.08988063735279,56.20347641185101,48.939610002584686,75.56229192373847,-6.253344389211542
51.58011510788542,46.27126995463,69.38997765832096,53.68290297263299,58.30292469068026,65.01649711580791,62.28187435699062,7.306499509681487
