x0,x1,x2,x3,x4,y
14.035962929201048,55.17192424487665,13.827487202879333,37.914643502559656,30.350141077010864,-7.859567132739068
53.98237182514957,87.2708306243688,31.40834332501359,54.8971818828834,54.66750535389602,13.095196814289164
17.483802648315276,54.35650996178489,14.405485452743108,37.961165693411274,31.76185838946748,112.70331082470811
58.46383106884491,88.37406805474532,35.641789006661966,61.19908694895242,50.83170714603501,11.989827936050016
64.45894480151782,87.73453760009258,36.40239922222484,59.55279066298992,48.61407825065725,-16.67353737581344
61.4801645136542,88.17929023812763,41.62089084466716,62.02450564044982,49.52643464520749,14.03687249885909
49.62431005807676,87.47738285674687,30.894617341542375,57.298516297995505,61.04957174912927,5.108702528165985
53.8859084822681,86.83352994965598,29.824712379392214,52.861134706102426,49.430616978164146,-47.187882666858556
14.400771030729793,86.99872531854913,15.728862996596064,35.25182155306129,30.66136122458933,5.827971623779799
50.873050044650626,87.59350780418046,34.309062985222184,58.64289006214475,52.336108942482895,21.660784589582388
23.20809389693504,60.75124775152468,16.248231075130505,46.668723634357455,30.346125637112642,40.95298871587744
44.726252582004875,87.40521488341524,35.90482151220844,63.099965034478444,61.2682214804969,-22.935650009792173
15.908555905064802,81.11078727730268,18.048872000661238,24.709660919636878,30.883273678737158,-13.78092327169889
15.124340366149973,84.0162627580722,16.96386768450695,30.463709161946504,31.00564854255079,-18.26106488411274
73.52879544119509,87.74376214889507,35.26716532531332,57.52706067233176,55.14377571018413,38.23493313638261
70.41981737170215,88.3912340954025,34.591672521420676,56.83399075422581,57.7639352218303,-69.0267935485021
52.428081596603164,88.19539054907007,38.19162913350611,59.15188048089275,44.85879641899618,-16.619878980255017
14.365662973034805,72.57137488869114,15.308514661082082,28.437316465766315,31.19614509382114,-12.081996168219012
12.153012375663527,58.83535114340954,14.722368812378242,45.11813147675182,32.00149007799711,24.171425618798718
10.50105619513707,57.96526041382609,12.86763714946577,46.624973591156404,31.222658476381522,41.29974385610516
16.823238662486546,55.11876270717809,12.817245459448532,49.756586492574215,31.550828118108736,-0.4079384162367585
43.768011853130034,87.78120809705939,36.95147099127039,57.80575008506025,55.79662330029911,-5.027248878886098
59.39117545080824,88.3172068100854,33.40897792984849,59.267796550357936,55.20203455927464,-25.368623127766007
62.113285641015615,88.038265992991,31.0527077114793,54.92732077830092,56.09344942597822,19.20366076465332
14.064468053964749,73.09772321210787,14.200890175413674,37.10268245982102,30.920123236876147,-7.104230541856218
65.78792647602522,86.95093451147007,33.613200496994644,57.265393871847415,60.33720284924594,42.862059961960355
56.56970605192788,87.5616411988104,35.72688008361112,58.66654022530132,47.64652956492215,-30.478660963274955
54.360956848943104,88.61568068635688,38.822504065428504,60.64582097590159,58.34990309530093,-18.585562842959476
